dataset,raw_index,algorithm_raw,algo_row,input_kind,variant,status,runtime_ms,before_nodes,before_params,after_nodes,after_params,egraph_total_size,passes,extracted_cost,peak_rss_mb,rendered
kotanchek,122,Operon,3,original,baseline,saturated,203.79770803265274,41.0,11.0,39.0,10.0,156.0,2.0,39.0,109.421875,-1.4371197494e-06 + 1.0000287294387817 * ((0.008289372548461 * x1 - -0.044490821659565) / exp(log(exp(0.3769945502281189 * x1) + -0.9402246475219727 * x1)) - (exp(0.0002179348812206 * x1) + -1.004889965057373)) / exp(1.0000002160854038 * (x0 * x0)) / exp(-2.000000476837158 * x0)
kotanchek,122,Operon,3,sympy,baseline,saturated,273.38266698643565,62.0,15.0,62.0,15.0,633.0,1.0,62.0,111.734375,((-1.351215409826481e-06 * x1 + 1.4371197494e-06 * exp(0.3769945502281189 * x1)) * exp(1.0000002160854038 * x0 ** 2.0) - (0.00828961069748217 * x1 + 1.0000287294387817 * (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1)) * (exp(0.0002179348812206 * x1) - 1.004889965057373) + 0.04449209985590222) * exp(2.000000476837158 * x0)) * exp(-1.0000002160854038 * x0 ** 2.0) / (0.9402246475219727 * x1 - exp(0.3769945502281189 * x1))
kotanchek,123,Operon,4,original,baseline,saturated,529.5434159925207,43.0,12.0,39.0,10.0,2443.0,2.0,39.0,117.84375,1.82324292837e-05 + -1.0000207089543989 * (exp(-1.0928704738616943 * x0) + 2.6822447776794434 * x0) / (-7.449989547754554 - (x1 - 4.999997726333168) * x1) / (exp(exp(0.5965437889099121 * x0)) + -1.426652431488037 * x0) / (exp(0.4577265381813049 * x0) + -0.9410613179206848 * x0)
kotanchek,123,Operon,4,sympy,baseline,saturated,331.69216697569937,43.0,12.0,39.0,10.0,698.0,2.0,39.0,111.90625,1.82324292837e-05 + (2.6822447776794434 * x0 + exp(-1.0928704738616943 * x0)) * (1.0000207089543987 / ((0.9410613179206848 * x0 - exp(0.4577265381813049 * x0)) * (1.426652431488037 * x0 - exp(exp(0.5965437889099121 * x0))) * (x1 * (x1 - 4.999997726333168) + 7.449989547754554)))
kotanchek,124,Operon,5,original,baseline,saturated,720.6785000162199,49.0,13.0,41.0,10.0,2549.0,2.0,41.0,118.90625,0.9997506737709045 * (-0.8707585668799217 + (exp(-0.0447766110301018 * x0) - 0.01471161275443955 * ((4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * x1 * (x0 * (x1 + -4.468748624763382))) * ((exp(-5.357511043548584 * x0) + 15.17734146118164 * x0) * exp(-2.331373453140259 * x0))))
kotanchek,124,Operon,5,sympy,baseline,saturated,915.5338340206072,55.0,13.0,51.0,12.0,3916.0,2.0,51.0,121.640625,(-0.22322749986795287 * ((x1 - 4.468748624763382) * x0 * (exp(5.357511043548584 * x0) * x0 + 0.06588769202812311)) * x1 * (4.6947760581970215 * x1 - exp(0.681245744228363 * x1)) * exp(0.0447766110301018 * x0) + 0.9997506737709045 * exp(7.688884496688843 * x0) - 0.8705414639299889 * exp(7.7336611077189445 * x0)) * exp(-7.7336611077189445 * x0)
kotanchek,125,Operon,6,original,baseline,saturated,296.65224999189377,45.0,12.0,42.0,11.0,881.0,2.0,42.0,112.78125,0.001501522376202 + 2.2394391473414856 * (0.0036516967229545 * x1 - exp(1.9130901098251343 * x0)) / (exp(exp(0.7873576283454895 * x0)) + -2.215360164642334 * x0) * (x1 + 1.21747755492966 * ((x1 + -2.062316550365507 * exp(0.1865983307361603 * x1)) / exp(-0.6834985017776489 * x1)) + 2.4502909710978544)
kotanchek,125,Operon,6,sympy,baseline,saturated,1270.2765830326825,54.0,14.0,52.0,13.0,4640.0,2.0,52.0,128.640625,(0.0033264128585570115 * x0 - 2.2394391473414856 * (0.0036516967229545 * x1 - exp(1.9130901098251343 * x0)) * (x1 + 2.4502909710978544 + 1.21747755492966 * (exp(0.6834985017776489 * x1) * (x1 - 2.062316550365507 * exp(0.1865983307361603 * x1)))) - 0.001501522376202 * exp(exp(0.7873576283454895 * x0))) / (2.215360164642334 * x0 - exp(exp(0.7873576283454895 * x0)))
kotanchek,126,Operon,7,original,baseline,saturated,425.59591599274427,45.0,12.0,41.0,11.0,1082.0,2.0,41.0,113.71875,-1.24719463201e-05 + 0.9946426749229431 * (exp(-5.503303527832031 + x0 * (1.9999958276748657 + -1.000005214974017 * x0) + exp(exp(1.1653105020523071 * x1 - exp(0.4197142422199249 * x1)))) * (exp(0.2837287485599518 * x1) - (-2.8964312076568604 - (-0.2071333527565002 * x1 - exp(-0.633906364440918 * x1)))))
kotanchek,126,Operon,7,sympy,baseline,saturated,237.21033392939717,53.0,13.0,53.0,12.0,296.0,2.0,53.0,110.390625,(0.004051470996339809 * (exp(0.633906364440918 * x1) * (exp(0.2837287485599518 * x1) + -0.2071333527565002 * x1 + 2.89643120765686) - 1.0) * exp(-1.000005214974017 * x0 ** 2.0 + 1.9999958276748657 * x0 + exp(exp(1.1653105020523071 * x1 - exp(0.4197142422199249 * x1)))) - 1.24719463201e-05 * exp(0.633906364440918 * x1)) * exp(-0.633906364440918 * x1)
kotanchek,127,Operon,8,original,baseline,saturated,832.8255419619381,49.0,14.0,37.0,9.0,3431.0,2.0,37.0,120.21875,-0.014807790517807 + -0.1723482912130781 * ((x1 + -4.302153102395002) * (x0 * x0 + 0.0457284180689046 * x1) * (x0 * (x1 + 1.556822612652704) + 1.1486879593332286)) * (exp(-2.7948594093322754 * x0) * (exp(-3.0556442737579346 * x1) + 2.6853957176208496 * x1))
kotanchek,127,Operon,8,sympy,baseline,saturated,607.3958750348538,60.0,15.0,50.0,12.0,1525.0,2.0,50.0,116.921875,(-0.462823363162871 * (x0 * (x1 + 1.556822612652704) + 1.1486879593332286) * ((x1 - 4.302153102395002) * (x0 ** 2.0 + 0.0457284180689046 * x1) * (exp(3.0556442737579346 * x1) * x1 + 0.37238459622105863)) - 0.014807790517807 * exp(2.7948594093322754 * x0 + 3.0556442737579346 * x1)) * exp(-2.7948594093322754 * x0 - 3.0556442737579346 * x1)
kotanchek,128,Operon,9,original,baseline,saturated,1646.3532090419903,45.0,12.0,41.0,11.0,6606.0,2.0,41.0,133.0,3.4507245346e-06 + 0.9999927282333374 * exp(-1.000031995264962 * x0 * (x0 + -1.9999913386701804) - x1 * (-0.8767948746681213 / (-0.3692416250705719 * x1 + exp(0.4968747496604919 * x1)) + 0.7100588083267212) - exp((1.4052648544311523 - exp(0.1799458712339401 * x1)) * exp(exp(0.2937204837799072 * x1))))
kotanchek,128,Operon,9,sympy,baseline,saturated,1618.00158303231,47.0,12.0,41.0,11.0,6375.0,2.0,41.0,132.9375,0.9999927282333374 * exp(x1 * (-0.7100588083267212 + -0.8767948746681213 / (0.3692416250705719 * x1 - exp(0.4968747496604919 * x1))) + -1.000031995264962 * (x0 * (x0 - 1.9999913386701804)) - exp((1.4052648544311523 - exp(0.1799458712339401 * x1)) * exp(exp(0.2937204837799072 * x1)))) + 3.4507245346e-06
kotanchek,129,Operon,10,original,baseline,saturated,278.490333002992,44.0,13.0,40.0,12.0,675.0,2.0,40.0,112.4375,-0.0019379730802029 + 1.0046592950820923 * ((996.6720581054688 + -386.7166748046875 * x0 + exp(1.7618920803070068 * x0) - (1074.80419921875 * x0 + 882.804443359375) * exp(-1.9537824392318726 * x0)) / (x1 * (358.9328602152236 * x1 + -1794.9840087890625) + exp(2.816107749938965 * x0) + 2638.891845703125))
kotanchek,129,Operon,10,sympy,baseline,saturated,1183.5589580005035,69.0,18.0,62.0,16.0,3551.0,2.0,62.0,121.125,(exp(1.9537824392318726 * x0) * (-388.51850190576806 * x0 + 1.0046592950820923 * exp(1.7618920803070068 * x0) + 996.2017459657187 + (-0.6956022206973339 * (x1 ** 2.0 - 5.000890717313407 * x1) - 0.0019379730802029 * exp(2.816107749938965 * x0))) + -1079.812029138382 * x0 - 886.9176897607686) * exp(-1.9537824392318726 * x0) / (358.9328602152236 * x1 ** 2.0 - 1794.9840087890625 * x1 + exp(2.816107749938965 * x0) - -2638.891845703125)
kotanchek,130,Operon,11,original,baseline,saturated,323.7252909457311,43.0,14.0,35.0,10.0,1353.0,2.0,35.0,114.640625,0.0006644097738899 + 2.8703616067811595 * (exp(0.3564732372760773 * x1) * (x1 + -5.9108522930774505) + 1.1223181405769138 * (x1 + 5.282601613521155)) / exp(0.9996910885637647 * x0 * (x0 + -1.999829253408992) + 0.3435180477766676 * x1 * (x1 + -0.8642469256888284))
kotanchek,130,Operon,11,sympy,baseline,saturated,695.0439579086378,60.0,18.0,52.0,14.0,1932.0,2.0,52.0,117.921875,(3.2214589013059935 * x1 + (2.8703616067811595 * x1 - 16.966283485403892) * exp(0.3564732372760773 * x1) + 0.0006644097738899 * exp(0.9996910885637647 * (x0 * (x0 - 1.999829253408992)) + 0.3435180477766676 * (x1 * (x1 - 0.8642469256888284))) + 17.01768398993113) * exp(-0.9996910885637647 * (x0 * (x0 - 1.999829253408992)) - 0.3435180477766676 * (x1 * (x1 - 0.8642469256888284)))
kotanchek,131,Operon,12,original,baseline,saturated,276.0568750090897,45.0,14.0,41.0,12.0,586.0,2.0,41.0,111.5,-0.0007296766270883 + -797.0989444058796 * (x0 - 4.179179889466643 + 0.522758369346266 * (x0 + -12.173483658971914) / (1.3030259609222412 * x0 - exp(0.6703483462333679 * x0))) / (-34525.6953125 - exp(2.949860095977783 * x0) - 46.20291959645078 * ((x0 + 99.7822515308657 * x1) * (x1 + -5.010043816381869)))
kotanchek,131,Operon,12,sympy,baseline,saturated,277.7623749570921,45.0,14.0,41.0,12.0,549.0,2.0,41.0,111.71875,797.0989444058796 * (x0 - 4.179179889466643 + 0.522758369346266 * (x0 - 12.173483658971914) / (1.3030259609222412 * x0 - exp(0.6703483462333679 * x0))) / (46.20291959645078 * (x1 - 5.010043816381869) * (x0 + 99.7822515308657 * x1) + exp(2.949860095977783 * x0) + 34525.6953125) - 0.0007296766270883
kotanchek,132,Operon,13,original,baseline,saturated,240.8404160523787,45.0,12.0,41.0,11.0,456.0,2.0,41.0,111.65625,0.0036648171953857 + 0.7371884750154898 * x1 / (exp(exp(0.5352578163146973 * x0)) * (exp(2.5961806774139404 * x1) - (1.9263886213302612 - 297.547607421875 * x1)) * exp(-1.0667701959609985 * x1)) / exp(x0 * (exp(-0.1313982456922531 * x0) * -6.930891990661621 + 4.3688435554504395) - 3.746926784515381)
kotanchek,132,Operon,13,sympy,baseline,saturated,424.8957500094548,62.0,15.0,62.0,15.0,649.0,2.0,62.0,111.625,(31.249866299263655 * x1 * exp(exp(-0.1313982456922531 * x0) * x0 * (6.930891990661621 - 4.3688435554504395 * exp(0.1313982456922531 * x0)) + 1.0667701959609985 * x1) + (1.0904575881255614 * x1 + 0.0036648171953857 * exp(2.5961806774139404 * x1) - 0.007059862144446493) * exp(exp(0.5352578163146973 * x0))) * exp(-1.0 * exp(0.5352578163146973 * x0)) / (297.547607421875 * x1 + exp(2.5961806774139404 * x1) - 1.9263886213302612)
kotanchek,133,Operon,14,original,baseline,saturated,233.89041691552848,43.0,14.0,37.0,11.0,394.0,2.0,37.0,110.984375,-0.0022257824894041 + 0.034689127982821026 * (x0 + 0.4595829397809482) * ((exp(-1.072905693294274 * ((x1 - 4.992212821275688) * x1)) + -38.442387808130434 * ((x1 - -0.87973420983464) * (x1 - 5.954149578520246))) / (exp(2.8625166416168213 * x0) + (-3.6063053607940674 * x0 + 62.320167541503906)))
kotanchek,133,Operon,14,sympy,baseline,saturated,251.04937504511327,43.0,14.0,37.0,11.0,406.0,2.0,37.0,111.15625,-0.034689127982821026 * (x0 + 0.4595829397809482) * (38.442387808130434 * (x1 - 5.954149578520246) * (x1 + 0.87973420983464) - exp(-1.072905693294274 * (x1 * (x1 - 4.992212821275688)))) / (-3.6063053607940674 * x0 + exp(2.8625166416168213 * x0) + 62.320167541503906) - 0.0022257824894041
kotanchek,134,Operon,15,original,baseline,saturated,397.5397499743849,45.0,13.0,43.0,12.0,1310.0,2.0,43.0,114.015625,0.0003700088418555 + -2.6691419243166195 * exp(0.1231540888547897 * x1) * ((1.0232990980148315 * x0 - exp(-4.979659080505371 * x0)) * (x0 - -0.5782157005654891) - 4.06125147334379 * (x0 - -0.05402615519978466)) / (exp(2.4178924560546875 * x0) - -42.579288482666016) / (exp(0.376332700252533 * x1) - 0.9377985596656799 * x1)
kotanchek,134,Operon,15,sympy,baseline,saturated,460.627666907385,45.0,13.0,43.0,12.0,958.0,2.0,43.0,114.265625,0.0003700088418555 - 10.84005657269455 * (x0 - 0.24622951978313723 * ((1.0232990980148315 * x0 - exp(-4.979659080505371 * x0)) * (x0 + 0.5782157005654891)) + 0.05402615519978466) * exp(0.1231540888547897 * x1) / ((0.9377985596656799 * x1 - exp(0.376332700252533 * x1)) * (exp(2.4178924560546875 * x0) + 42.579288482666016))
kotanchek,135,Operon,16,original,baseline,saturated,266.8862499995157,41.0,12.0,37.0,11.0,109.0,2.0,37.0,109.359375,-0.0158226937055588 + 1.0497971773147583 * ((-0.1251983642578125 + (exp(-0.3585180342197418 * x1) - (exp(1.736264705657959 * x1) - -7144.390625 + -3211.79345703125 * x1) / (exp(3.3592488765716553 * x1) - -8749.73046875))) / (exp(0.7833101749420166 * x0) + -1.7847769260406494 * x0))
kotanchek,135,Operon,16,sympy,baseline,saturated,215.33929195720702,39.0,11.0,37.0,11.0,92.0,2.0,37.0,109.3125,-0.0158226937055588 - 1.0497971773147583 * (0.1251983642578125 - exp(-0.3585180342197418 * x1) + (-3211.79345703125 * x1 + exp(1.736264705657959 * x1) + 7144.390625) / (exp(3.3592488765716553 * x1) + 8749.73046875)) / (exp(0.7833101749420166 * x0) + -1.7847769260406494 * x0)
kotanchek,136,Operon,17,original,baseline,saturated,334.08620802219957,35.0,10.0,29.0,8.0,386.0,2.0,29.0,111.015625,-1.43612136e-08 + (0.0493797957897186 - 0.0001029339036904 * x0) / (exp(-1.355219865e-07 * x0) + 0.13422816731090328 * x1 * (x1 + -5.000000091292728)) / exp(-0.9999977676678355 * (x0 * (2.0020886399582447 - x0)))
kotanchek,136,Operon,17,sympy,baseline,saturated,233.59054210595787,35.0,10.0,29.0,8.0,392.0,2.0,29.0,110.78125,(0.0493797957897186 - 0.0001029339036904 * x0) * exp(-0.9999977676678355 * (x0 * (x0 - 2.0020886399582447))) / (0.13422816731090328 * (x1 * (x1 - 5.000000091292728)) + exp(-1.355219865e-07 * x0)) - 1.43612136e-08
kotanchek,137,Operon,18,original,baseline,saturated,258.1876659533009,43.0,13.0,39.0,11.0,398.0,2.0,39.0,110.390625,-2.6597272154e-06 + -0.0016091645140056373 * (x1 - 4.618966261154704) * exp(-1.0000739087601787 * x0 * (x0 + -1.9999002212996078)) * (exp(1.1061540842056274 * x1) - (-4.317282676696777 * x1 + -5.32090425491333 - exp(3.6427340507507324 * x1 - 0.0311711747199297 - exp(0.645723819732666 * x1))))
kotanchek,137,Operon,18,sympy,baseline,saturated,355.02712498418987,54.0,16.0,48.0,13.0,623.0,2.0,48.0,112.109375,(-0.0016091645140056373 * (x1 - 4.618966261154704) * (4.317282676696777 * x1 + exp(1.1061540842056274 * x1) + 0.969309637568713 * exp(3.6427340507507324 * x1 - exp(0.645723819732666 * x1)) + 5.32090425491333) - 2.6597272154e-06 * exp(1.0000739087601787 * ((x0 - 1.9999002212996078) * x0))) * exp(-1.0000739087601787 * ((x0 - 1.9999002212996078) * x0))
kotanchek,138,Operon,19,original,baseline,saturated,244.60708303377032,47.0,12.0,47.0,12.0,263.0,2.0,47.0,110.5625,0.0034536698367447 + 0.9867714047431946 * ((-0.6941707730293274 * x1 + exp(0.2583339512348175 * x1)) * (-0.6002479791641235 * x1 + exp(0.2208170741796494 * x1)) * (exp(-0.8911798000335693 * x0) - (0.7564386129379272 + -1.2858601808547974 * x0))) / exp(-2.1546506881713867 * x1 + exp(0.6885151863098145 * x0) + exp(-1.0648982524871826 * x0))
kotanchek,138,Operon,19,sympy,baseline,saturated,384.09020798280835,66.0,15.0,64.0,15.0,912.0,2.0,64.0,114.015625,(1.2688500569654266 * (exp(0.8911798000335693 * x0) * (x0 - 0.5882743895491591) + 0.7776895302374424) * (0.6002479791641235 * x1 - exp(0.2208170741796494 * x1)) * (0.6941707730293274 * x1 - exp(0.2583339512348175 * x1)) * exp(((2.1546506881713867 * x1 - exp(0.6885151863098145 * x0)) * exp(1.0648982524871826 * x0) - 1.0) * exp(-1.0648982524871826 * x0)) + 0.0034536698367447 * exp(0.8911798000335693 * x0)) * exp(-0.8911798000335693 * x0)
kotanchek,139,Operon,20,original,baseline,saturated,1362.8697079839185,45.0,13.0,39.0,11.0,4846.0,2.0,39.0,127.515625,0.000488817866426 + 0.998822033405304 * (exp(x1 * (-0.002301690329192133 * (-737.1186651377163 - x0 - -167.89522738885566 * x1) + exp(-0.5296585344393987 * (x1 * x1)) * -1.0949771404266357)) / (6.302425861358643 / (0.0139735620468855 + exp(2.247617483139038 * x0 - exp(0.8711588978767395 * x0)))))
kotanchek,139,Operon,20,sympy,baseline,saturated,1569.234666065313,48.0,12.0,44.0,11.0,5968.0,2.0,44.0,129.1875,(0.15848215518555633 * exp(2.247617483139038 * x0 - exp(0.8711588978767395 * x0)) + 0.002214560228809508) * exp((0.002301690329192133 * (x0 - 167.89522738885566 * x1 - -737.1186651377163) * exp(0.5296585344393987 * x1 ** 2.0) - 1.0949771404266357) * x1 * exp(-0.5296585344393987 * x1 ** 2.0)) + 0.000488817866426
kotanchek,140,Operon,21,original,baseline,saturated,1351.9518339307979,47.0,14.0,29.0,8.0,3979.0,2.0,29.0,124.296875,3.54178737325e-05 + -0.0023628981673482485 * (x1 - 22.955435961460857) * exp(0.999904950174269 * ((2.0000067483987736 - x0) * x0) - exp(x1 * (-0.29414598863525043 * (-3.6986009700714013 + x1))) * (-0.3036648035049438 * x1))
kotanchek,140,Operon,21,sympy,baseline,saturated,332.48949993867427,55.0,15.0,51.0,13.0,555.0,2.0,51.0,111.359375,(-0.0023628981673482624 * x1 + 3.54178737325e-05 * exp(0.999904950174269 * ((x0 - 2.0000067483987736) * x0) - 0.3036648035049438 * x1 * exp(x1 * (1.0879286389089486 - 0.29414598863525043 * x1))) + 0.05424135756401594) * exp(-0.999904950174269 * ((x0 - 2.0000067483987736) * x0) + 0.3036648035049438 * x1 * exp(x1 * (1.0879286389089486 - 0.29414598863525043 * x1)))
kotanchek,141,Operon,22,original,baseline,saturated,164.89541600458324,41.0,13.0,35.0,10.0,217.0,2.0,35.0,109.640625,5.4139832173e-06 + 0.9996626973152161 * (exp(-0.9999709140625515 * x0 * (x0 + -1.999968573485206) + exp(exp(-0.16756994558621316 * x1 * (x1 + -4.99490557018085)) + -2.4340145587921143)) * (exp(-0.004497913058093474 * x1 * (x1 + -5.033645223946721)) + -0.9611204862594604))
kotanchek,141,Operon,22,sympy,baseline,saturated,1023.8794160541147,65.0,15.0,65.0,15.0,5351.0,1.0,65.0,124.765625,-0.9607962977390443 * exp(-0.9999709140625515 * x0 ** 2.0 + 1.9999104025243786 * x0 + 0.08768411202453105 * exp(exp(-0.16756994558621316 * x1 ** 2.0 + 0.836996054603478 * x1))) + 0.9996626973152161 * exp(-0.9999709140625515 * x0 ** 2.0 + 1.9999104025243786 * x0 - 0.004497913058093474 * x1 ** 2.0 + 0.0226408985825998 * x1 + 0.08768411202453105 * exp(exp(-0.16756994558621316 * x1 ** 2.0 + 0.836996054603478 * x1))) + 5.4139832173e-06
kotanchek,142,Operon,23,original,baseline,saturated,190.90108294039965,40.0,11.0,38.0,10.0,173.0,2.0,38.0,110.359375,0.0008338154293597 + 0.9979702830314636 * (exp(exp(exp(-0.2034285333434609 * ((x1 + -1.697238562244654) * (x1 + -3.3032002421149307))))) * (exp(-0.6076733469963074 * x0) + (-0.9865196943283081 + 0.7046096920967102 * x0)) * exp(exp(-4.456360340118408 * x0) - exp(0.6908147931098938 * x0)))
kotanchek,142,Operon,23,sympy,baseline,saturated,217.2089999075979,53.0,13.0,49.0,12.0,348.0,2.0,49.0,111.0625,(((0.7031795338484663 * x0 - 0.9845173385649346) * exp(0.6076733469963074 * x0) + 0.9979702830314636) * exp((1.0 - exp(5.147175133228302 * x0)) * exp(-4.456360340118408 * x0) + exp(exp(-0.2034285333434609 * ((x1 - 3.3032002421149307) * (x1 - 1.697238562244654))))) + 0.0008338154293597 * exp(0.6076733469963074 * x0)) * exp(-0.6076733469963074 * x0)
kotanchek,143,Operon,24,original,baseline,saturated,220.73279204778373,45.0,11.0,43.0,10.0,292.0,2.0,43.0,110.71875,1.09874044938e-05 + 0.9998849630355835 * (exp(-1.0000055860600643 * (x0 * x0)) * ((exp(0.0044344896450639 * x1) - 0.9905131459236145) * exp(1.9999943971633911 * x0 - 0.0865126922726631 * x1) * (exp(-0.2363450229167938 * x1) + exp(exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))))))
kotanchek,143,Operon,24,sympy,baseline,saturated,234.60379207972437,59.0,13.0,59.0,13.0,242.0,2.0,59.0,110.484375,(0.9998849630355835 * (exp(0.0044344896450639 * x1) - 0.9905131459236145) * (exp(0.2363450229167938 * x1 + exp(exp(1.167383074760437 * x1 - exp(0.4206682443618774 * x1)))) + 1.0) * exp(1.9999943971633911 * x0 - 0.0865126922726631 * x1) + 1.09874044938e-05 * exp(1.0000055860600643 * (x0 ** 2.0 - -0.23634370268667476 * x1))) * exp(-1.0000055860600643 * x0 ** 2.0 - 0.2363450229167938 * x1)
kotanchek,144,Operon,25,original,baseline,saturated,144.0923340851441,43.0,13.0,43.0,13.0,194.0,1.0,43.0,109.21875,-0.00219124276191 + 1.0060203075408936 * ((-1.9571648836135864 + -0.1280445605516434 * x1 + (-4.947972297668457 * x0 + (exp(-25.129915237426758 * x0) - (-1013.92236328125 + -2498.241943359375 * x0)) / (-763.44775390625 - exp(2.6487932205200195 * x1)) / exp(-1.3105899095535278 * x1))) / (-64.68806457519531 - exp(2.9050159454345703 * x0)))
kotanchek,144,Operon,25,sympy,baseline,saturated,188.61791701056063,43.0,13.0,43.0,13.0,186.0,1.0,43.0,109.515625,-0.00219124276191 + 1.0060203075408936 * (4.947972297668457 * x0 + 0.1280445605516434 * x1 + 1.9571648836135864 + (2498.241943359375 * x0 + 1013.92236328125 + exp(-25.129915237426758 * x0)) * exp(1.3105899095535278 * x1) / (exp(2.6487932205200195 * x1) + 763.44775390625)) / (exp(2.9050159454345703 * x0) + 64.68806457519531)
kotanchek,145,Operon,26,original,baseline,saturated,534.2719580512494,41.0,14.0,31.0,9.0,1978.0,2.0,31.0,117.234375,-1.7344426624e-06 + -0.007059581599505541 * ((-1.103766939738251 - x1) * (6.150038815524072 - x1)) * exp(exp(-0.5824717772909054 * (1.9492535420091783 - x1) * (3.042538377798143 - x1)) - 0.9999608547843195 * ((x0 - 1.9999606501329321) * x0))
kotanchek,145,Operon,26,sympy,baseline,saturated,346.01337497588247,63.0,20.0,51.0,14.0,1285.0,2.0,51.0,115.125,(-0.007059581599505541 * (x1 - 6.150038815524072) * (x1 + 1.103766939738251) - 1.7344426624e-06 * exp(0.9999608547843195 * (x0 * (x0 - 1.9999606501329321)) - exp(0.5824717772909054 * ((3.042538377798143 - x1) * (x1 - 1.9492535420091783))))) * exp(-0.9999608547843195 * (x0 * (x0 - 1.9999606501329321)) + exp(0.5824717772909054 * ((3.042538377798143 - x1) * (x1 - 1.9492535420091783))))
kotanchek,146,Operon,27,original,baseline,saturated,609.6483749570325,42.0,13.0,38.0,11.0,2382.0,2.0,38.0,118.828125,-0.0020811073482037 + 0.8232010019679153 / (-62.75126647949219 - exp(2.9289722442626953 * x0)) * (x1 + -1.0288516448253082 * (exp(0.0658860057592392 * x0) * (x1 - -1.0854167832453585 * x0 - -0.5095903180621942))) / (exp(0.1633399575948715 * x1) + (-0.8682605624198914 - 0.2447641491889954 * x1))
kotanchek,146,Operon,27,sympy,baseline,saturated,210.63679200597107,56.0,16.0,56.0,16.0,823.0,1.0,56.0,111.703125,(0.8232010019679153 * x1 - 0.0020811073482037 * (exp(2.9289722442626953 * x0) + 62.75126647949219) * (0.2447641491889954 * x1 - exp(0.1633399575948715 * x1) + 0.8682605624198914) - (0.9192955950929652 * x0 + 0.8469517048965315 * x1 + 0.4315983886815411) * exp(0.0658860057592392 * x0)) / ((exp(2.9289722442626953 * x0) + 62.75126647949219) * (0.2447641491889954 * x1 - exp(0.1633399575948715 * x1) + 0.8682605624198914))
kotanchek,147,Operon,28,original,baseline,saturated,350.39679100736976,46.0,12.0,44.0,11.0,1413.0,2.0,44.0,113.8125,0.0014168095076457 + -0.022905224445656968 * ((4.507496356964111 * x0 + exp(-2.2596077919006348 * x0)) * ((exp(0.258116751909256 * x1) + -0.6963179111480713 * x1) * exp(1.8929998874664307 * x1) * (4.302499533794574 - x1))) * (-6.23191444902e-05 * x0 - exp(0.557811975479126 * x0 - exp(0.7266396284103394 * x0)))
kotanchek,147,Operon,28,sympy,baseline,saturated,546.9057919690385,58.0,14.0,54.0,13.0,1442.0,2.0,54.0,114.96875,(0.10324521574424408 * ((exp(2.2596077919006348 * x0) * x0 + 0.22185264741367866) * (x1 - 4.302499533794574)) * (6.23191444902e-05 * x0 + exp(0.557811975479126 * x0 - exp(0.7266396284103394 * x0))) * (0.6963179111480713 * x1 - exp(0.258116751909256 * x1)) * exp(1.8929998874664307 * x1) + 0.0014168095076457 * exp(2.2596077919006348 * x0)) * exp(-2.2596077919006348 * x0)
kotanchek,148,Operon,29,original,baseline,saturated,1899.0794580895454,45.0,12.0,41.0,11.0,6417.0,2.0,41.0,134.015625,-4.38776442024e-05 + 1.0001060962677002 * (exp(x0 * (-1.0000276729651318 * x0 + 1.999995470046997) + (-0.3045227825641632 * x1 * exp(0.5642136931419373 * x1) - 4.026041030883789)) * (exp(exp(0.6489872336387634 * x1)) - exp(1.314170479774475 * x1) * (-0.18602055311203 * exp(1.530164122581482 * x1))))
kotanchek,148,Operon,29,sympy,baseline,saturated,368.3999170316383,56.0,13.0,56.0,13.0,473.0,2.0,56.0,110.8125,(0.003319858720533827 * exp(2.844334602355957 * x1) - 4.38776442024e-05 * exp(1.0000276729651318 * x0 ** 2.0 - 1.999995470046997 * x0 + 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1)) + 0.017846730724074653 * exp(exp(0.6489872336387634 * x1))) * exp(-1.0000276729651318 * (x0 ** 2.0 - 1.9999401257736307 * x0) - 0.3045227825641632 * x1 * exp(0.5642136931419373 * x1))
kotanchek,149,Operon,30,original,baseline,saturated,142.60404196102172,43.0,11.0,43.0,11.0,225.0,1.0,43.0,110.03125,0.0002253897109767 + 0.9994593262672424 * (exp(exp(0.0994609072804451 * x1)) * (exp(-0.5447754859924316 * x0 - exp(0.6602987051010132 * x0)) * ((-1.3688123226165771 + exp(0.1289836019277573 - exp(1.1763114929199219 * x0)) + exp(0.6509695649147034 * x0)) / (-0.9415363073348999 * x1 + exp(0.3773067891597748 * x1)))))
kotanchek,149,Operon,30,sympy,baseline,saturated,261.0142919002101,72.0,17.0,72.0,17.0,550.0,1.0,72.0,111.046875,((0.0002122125961842825 * x1 - 0.0002253897109767 * exp(0.3773067891597748 * x1)) * exp(0.5447754859924316 * x0 + exp(0.6602987051010132 * x0) + exp(1.1763114929199219 * x0)) + ((1.3680722417486635 - 0.9994593262672424 * exp(0.6509695649147034 * x0)) * exp(exp(1.1763114929199219 * x0)) - 1.137056359314377) * exp(exp(0.0994609072804451 * x1))) * exp(-0.5447754859924316 * x0 - exp(0.6602987051010132 * x0) - exp(1.1763114929199219 * x0)) / (0.9415363073348999 * x1 - exp(0.3773067891597748 * x1))
